,foreign_gross,production_budget,net_profit,movie_title,domestic_gross,world_wide_gross_Profit,ROI,genre_ids,id,popularity,release_date,vote_average,vote_count,genres_labels
915,399832.0,9000000.0,12971021.0,Black or White,21571189.0,21971021.0,144.12245555555558,[18],253331.0,8.05,2015-01-30,6.8,193.0,Drama
916,11600000.0,70000000.0,-50334996.0,Blackhat,8005980.0,19665004.0,-71.90713714285715,"[80, 53, 28]",201088.0,16.824,2015-01-16,5.3,1165.0,"Crime, Thriller, Action"
917,480000.0,7000000.0,11190831.0,Dope,17506470.0,18190831.0,159.8690142857143,"[80, 18, 35]",308639.0,9.246,2015-06-19,7.2,954.0,"Crime, Drama, Comedy"
918,9700000.0,10000000.0,7503828.0,While We're Young,7582065.0,17503828.0,75.03828,"[35, 18, 9648]",252512.0,8.022,2015-04-17,5.9,609.0,"Comedy, Drama, Mystery"
919,12400000.0,15000000.0,554855.0,Scouts Guide to the Zombie Apocalypse,3703046.0,15554855.0,3.6990333333333334,"[35, 27]",273477.0,10.451,2015-10-30,6.2,915.0,"Comedy, Horror"
920,11300000.0,14000000.0,20044909.0,Suffragette,4702420.0,34044909.0,143.1779214285714,"[18, 36]",245168.0,7.763,2015-10-23,7.3,982.0,"Drama, History"
921,8576678.0,2000000.0,21250755.0,It Follows,14674077.0,23250755.0,1062.5377500000002,"[27, 53]",270303.0,18.419,2015-03-27,6.5,3485.0,"Horror, Thriller"
922,4200000.0,35000000.0,-21785949.0,Unfinished Business,10219501.0,13214051.0,-62.245568571428564,[35],239573.0,8.516,2015-03-06,5.2,472.0,Comedy
923,1400000.0,2300000.0,12004931.0,Do You Believe?,12985600.0,14304931.0,521.9535217391305,"[14, 18]",309425.0,5.599,2015-03-20,7.0,72.0,"Fantasy, Drama"
924,9606.0,13000000.0,1403703.0,Woodlawn,14394097.0,14403703.0,10.797715384615385,[18],333596.0,5.575,2015-10-16,7.0,79.0,Drama
925,767000.0,14000000.0,-1173356.0,Hot Tub Time Machine 2,12314651.0,12826644.0,-8.381114285714286,[35],243938.0,8.053,2015-02-20,5.1,512.0,Comedy
926,11700000.0,50000000.0,-41995779.0,Child 44,1224330.0,8004221.0,-83.991558,"[80, 53]",181283.0,26.386,2015-04-17,6.2,903.0,"Crime, Thriller"
927,7500000.0,2000000.0,8153415.0,We Are Your Friends,3591417.0,10153415.0,407.67075000000006,"[18, 10402, 10749, 35]",301351.0,10.809,2015-08-28,6.3,1241.0,"Drama, Music, Romance, Comedy"
928,5200000.0,10000000.0,-1534155.0,Danny Collins,5637066.0,8465845.0,-15.341550000000002,"[35, 18, 10402]",256924.0,8.933,2015-03-20,6.7,260.0,"Comedy, Drama, Music"
929,9200000.0,50000000.0,-34494078.0,Shanghai,46425.0,15505922.0,-68.988156,"[18, 9648, 10749]",38407.0,6.824,2010-10-02,6.1,80.0,"Drama, Mystery, Romance"
930,2300000.0,8000000.0,1266180.0,Me and Earl and the Dying Girl,6758416.0,9266180.0,15.827250000000001,"[35, 18]",308369.0,8.677,2015-06-12,7.6,1570.0,"Comedy, Drama"
931,113600346.0,13000000.0,108778347.0,Bajrangi Bhaijaan,8178001.0,121778347.0,836.7565153846155,"[28, 35, 18]",348892.0,7.122,2015-07-17,7.9,232.0,"Action, Comedy, Drama"
932,5739129.0,1000000.0,11931420.0,The Green Inferno,7192291.0,12931420.0,1193.1419999999998,"[28, 12, 27, 53]",171424.0,13.67,2013-11-02,5.2,619.0,"Action, Adventure, Horror, Thriller"
934,11283338.0,20000000.0,-2230701.0,Little Boy,6485961.0,17769299.0,-11.153505,"[35, 18, 10752]",256962.0,5.805,2015-04-23,7.0,292.0,"Comedy, Drama, War"
935,1900000.0,8000000.0,-2293832.0,Anomalisa,3759286.0,5706168.0,-28.672900000000002,"[16, 35, 18, 10749]",291270.0,10.285,2015-12-30,7.1,927.0,"Animation, Comedy, Drama, Romance"
936,4800000.0,12000000.0,-5446814.0,Trash,17484.0,6553186.0,-45.39011666666667,[],128184.0,0.6,2010-11-03,3.0,3.0,
937,4800000.0,12000000.0,-5446814.0,Trash,17484.0,6553186.0,-45.39011666666667,"[12, 80, 18, 53]",206563.0,7.179,2015-10-09,7.1,353.0,"Adventure, Crime, Drama, Thriller"
938,3600000.0,17000000.0,-13082321.0,Escobar: Paradise Lost,195792.0,3917679.0,-76.9548294117647,"[53, 10749]",255343.0,15.924,2014-10-11,6.3,476.0,"Thriller, Romance"
939,2800000.0,20000000.0,-16272254.0,By the Sea,538460.0,3727746.0,-81.36126999999999,"[18, 10749]",314385.0,6.471,2015-11-13,5.4,306.0,"Drama, Romance"
940,21298277.0,13000000.0,11001573.0,Youth,2703296.0,24001573.0,84.62748461538462,[18],168552.0,1.008,2013-10-12,5.3,9.0,Drama
941,21298277.0,13000000.0,11001573.0,Youth,2703296.0,24001573.0,84.62748461538462,"[35, 18]",310593.0,9.265,2015-12-04,6.9,1098.0,"Comedy, Drama"
942,21298277.0,13000000.0,11001573.0,Youth,2703296.0,24001573.0,84.62748461538462,"[18, 36]",457251.0,5.082,2017-12-15,7.7,27.0,"Drama, History"
943,149000.0,5000000.0,-2631063.0,Jem and the Holograms,2184640.0,2368937.0,-52.62126000000001,"[18, 14, 10402]",266639.0,7.942,2015-10-23,5.4,241.0,"Drama, Fantasy, Music"
944,4824419.0,10000000.0,-3353331.0,Testament of Youth,1822250.0,6646669.0,-33.53331,"[36, 18, 10752]",284689.0,9.251,2015-06-04,7.4,486.0,"History, Drama, War"
945,13144421.0,13000000.0,1929184.0,The Vatican Tapes,1784763.0,14929184.0,14.839876923076922,"[53, 27]",157544.0,7.841,2015-07-24,4.6,365.0,"Thriller, Horror"
946,802957.0,2000000.0,279959.0,The Diary of a Teenage Girl,1477002.0,2279959.0,13.997950000000001,"[18, 10749]",250124.0,9.382,2015-08-28,6.7,460.0,"Drama, Romance"
947,4707120.0,1400000.0,4152584.0,Mustang,845464.0,5552584.0,296.61314285714286,[18],336804.0,7.459,2015-11-20,8.0,755.0,Drama
948,102000.0,3000000.0,-2227634.0,The D Train,669688.0,772366.0,-74.25446666666666,"[18, 10751]",329677.0,0.6,2011-01-01,6.0,2.0,"Drama, Family"
949,102000.0,3000000.0,-2227634.0,The D Train,669688.0,772366.0,-74.25446666666666,"[18, 35]",308638.0,6.465,2015-05-08,4.6,125.0,"Drama, Comedy"
950,1186027.0,7000000.0,-5267772.0,Freeheld,546201.0,1732228.0,-75.25388571428572,"[10749, 18]",306745.0,7.313,2015-10-02,7.3,360.0,"Romance, Drama"
951,840648.0,4500000.0,-3472240.0,Maggie,187112.0,1027760.0,-77.16088888888889,"[27, 18, 9648]",287424.0,13.0,2015-05-08,5.3,958.0,"Horror, Drama, Mystery"
952,441064.0,4000000.0,-3403665.0,Desert Dancer,155271.0,596335.0,-85.09162500000001,[18],266102.0,1.508,2015-03-20,6.9,33.0,Drama
953,665169.0,4000000.0,-3202561.0,Manglehorn,132270.0,797439.0,-80.064025,[18],254905.0,7.661,2015-06-19,5.4,94.0,Drama
954,446787.0,3000000.0,-2516062.0,Before We Go,37151.0,483938.0,-83.86873333333334,"[18, 10749, 35]",283350.0,8.233,2015-05-21,6.5,985.0,"Drama, Romance, Comedy"
955,6292180.0,2000000.0,4328516.0,Knock Knock,36336.0,6328516.0,216.42579999999998,"[18, 53]",263472.0,17.867,2015-10-09,5.0,1490.0,"Drama, Thriller"
956,404838.0,6000000.0,-5562911.0,Song One,32251.0,437089.0,-92.71518333333333,[18],244783.0,6.206,2015-01-23,5.6,126.0,Drama
957,143625.0,10000000.0,-9838903.0,Strangerland,17472.0,161097.0,-98.38903,"[18, 53, 9648]",245846.0,5.91,2015-07-10,5.2,135.0,"Drama, Thriller, Mystery"
958,0.0,9000000.0,-8998758.0,Skin Trade,1242.0,1242.0,-99.9862,"[53, 28, 18]",327833.0,9.362,2014-11-07,5.6,96.0,"Thriller, Action, Drama"
959,745200000.0,250000000.0,890069413.0,Captain America: Civil War,408084349.0,1140069413.0,356.0277652,"[12, 28, 878]",271110.0,39.137,2016-05-06,7.4,14000.0,"Adventure, Action, Science Fiction"
960,523900000.0,200000000.0,849102856.0,Rogue One: A Star Wars Story,532177324.0,1049102856.0,424.551428,"[28, 12, 878]",330459.0,21.401,2016-12-16,7.5,9296.0,"Action, Adventure, Science Fiction"
961,542300000.0,200000000.0,821215193.0,Finding Dory,486295561.0,1021215193.0,410.60759649999994,"[12, 16, 35, 10751]",127380.0,15.393,2016-06-17,7.0,7845.0,"Adventure, Animation, Comedy, Family"
962,682500000.0,150000000.0,869429616.0,Zootopia,341268248.0,1019429616.0,579.6197440000001,"[16, 12, 10751, 35]",269149.0,27.549,2016-03-04,7.7,9977.0,"Animation, Adventure, Family, Comedy"
963,507100000.0,75000000.0,811750534.0,The Secret Life of Pets,368384330.0,886750534.0,1082.3340453333333,"[12, 35, 16, 10751]",328111.0,9.909,2016-07-08,6.1,5374.0,"Adventure, Comedy, Animation, Family"
964,543300000.0,250000000.0,617500281.0,Batman v Superman: Dawn of Justice,330360194.0,867500281.0,247.0001124,"[28, 12, 14]",209112.0,28.088,2016-03-25,5.8,11991.0,"Action, Adventure, Fantasy"
965,420000000.0,58000000.0,743025593.0,Deadpool,363070709.0,801025593.0,1281.0786086206897,"[28, 12, 35]",293660.0,35.067,2016-02-12,7.6,20175.0,"Action, Adventure, Comedy"
966,421700000.0,175000000.0,571059887.0,Suicide Squad,325100054.0,746059887.0,326.31993542857145,"[28, 12, 80, 14, 878]",297761.0,16.53,2016-08-05,5.9,13533.0,"Action, Adventure, Crime, Fantasy, Science Fiction"
967,445100000.0,165000000.0,511404566.0,Doctor Strange,232641920.0,676404566.0,309.94216121212116,"[28, 12, 14, 878]",284052.0,33.035,2016-11-04,7.3,12582.0,"Action, Adventure, Fantasy, Science Fiction"
968,394600000.0,150000000.0,487517365.0,Moana,248757044.0,637517365.0,325.01157666666666,[99],94727.0,1.96,2015-11-13,6.5,16.0,Documentary
969,394600000.0,150000000.0,487517365.0,Moana,248757044.0,637517365.0,325.01157666666666,"[12, 35, 10751, 16]",277834.0,4.419,2016-11-23,7.5,6907.0,"Adventure, Comedy, Family, Animation"
970,363800000.0,75000000.0,559454789.0,Sing,270329045.0,634454789.0,745.9397186666667,"[16, 35, 18, 10751]",335797.0,17.572,2016-12-21,6.9,4303.0,"Animation, Comedy, Drama, Family"
971,388500000.0,178000000.0,364537546.0,X-Men: Apocalypse,155442489.0,542537546.0,204.79637415730338,"[28, 12, 878, 14]",246655.0,39.293,2016-05-27,6.5,8348.0,"Action, Adventure, Science Fiction, Fantasy"
972,377600000.0,140000000.0,377599142.0,Kung Fu Panda 3,143528619.0,517599142.0,269.71367285714285,"[28, 12, 16, 35, 10751]",140300.0,16.248,2016-01-29,6.7,2944.0,"Action, Adventure, Animation, Comedy, Family"
973,295000000.0,20000000.0,406351163.0,La La Land,151101803.0,426351163.0,2031.755815,"[35, 18, 10749]",313369.0,16.275,2016-12-09,7.9,10028.0,"Comedy, Drama, Romance"
974,386300000.0,160000000.0,265522281.0,Warcraft,47225655.0,425522281.0,165.951425625,"[28, 12, 14]",68735.0,21.464,2016-06-10,6.3,4071.0,"Action, Adventure, Fantasy"
975,253100000.0,120000000.0,296168316.0,Jason Bourne,162192920.0,416168316.0,246.80692999999997,"[28, 53]",324668.0,14.568,2016-07-29,6.1,3611.0,"Action, Thriller"
976,344500000.0,105000000.0,297156682.0,Ice Age: Collision Course,64063008.0,402156682.0,283.0063638095238,"[12, 16, 10751, 35]",278154.0,18.233,2016-07-22,5.9,2430.0,"Adventure, Animation, Family, Comedy"
977,286500000.0,165000000.0,219169424.0,Independence Day: Resurgence,103144286.0,384169424.0,132.82995393939393,"[28, 12, 878]",47933.0,15.732,2016-06-24,5.1,3911.0,"Action, Adventure, Science Fiction"
978,230100000.0,180000000.0,168902025.0,The Legend of Tarzan,126643061.0,348902025.0,93.83445833333333,"[28, 12]",258489.0,14.797,2016-07-01,5.8,4102.0,"Action, Adventure"
979,244800000.0,73000000.0,279327887.0,The Angry Birds Movie,107509366.0,352327887.0,382.6409410958904,"[16, 12, 35]",153518.0,17.998,2016-05-20,6.0,1851.0,"Animation, Adventure, Comedy"
980,193200000.0,125000000.0,219150134.0,Trolls,153707064.0,344150134.0,175.3201072,"[12, 10751, 35, 14, 10402, 16]",136799.0,16.286,2016-11-04,6.6,1880.0,"Adventure, Family, Comedy, Fantasy, Music, Animation"
981,184600000.0,185000000.0,150802233.0,Star Trek Beyond,158848340.0,335802233.0,81.51472054054054,"[28, 12, 878]",188927.0,19.142,2016-07-22,6.7,4275.0,"Action, Adventure, Science Fiction"
982,269800000.0,90000000.0,238325007.0,Now You See Me 2,65075540.0,328325007.0,264.80556333333334,"[28, 35, 53]",291805.0,25.805,2016-06-10,6.8,6744.0,"Action, Comedy, Thriller"
983,290500000.0,9500000.0,285154618.0,Dangal,12391761.0,294654618.0,3001.627557894737,"[18, 28]",360814.0,10.022,2016-12-21,8.1,358.0,"Drama, Action"
984,222400000.0,170000000.0,106928112.0,Alice Through the Looking Glass,77042381.0,276928112.0,62.8988894117647,"[12, 10751, 14]",241259.0,16.642,2016-05-27,6.5,3803.0,"Adventure, Family, Fantasy"
985,163600000.0,135000000.0,110328374.0,Teenage Mutant Ninja Turtles: Out of the Shadows,82051601.0,245328374.0,81.72472148148148,"[28, 12, 35, 10751, 878]",308531.0,15.096,2016-06-03,5.9,1860.0,"Action, Adventure, Comedy, Family, Science Fiction"
986,115700000.0,60000000.0,178524556.0,Sully,125070033.0,238524556.0,297.5409266666667,"[18, 36]",363676.0,18.148,2016-09-09,7.1,3924.0,"Drama, History"
987,66300000.0,25000000.0,206771716.0,Hidden Figures,169607287.0,231771716.0,827.086864,"[18, 36]",381284.0,14.751,2016-12-10,8.0,4710.0,"Drama, History"
988,185700000.0,75000000.0,144519367.0,Inferno,34343574.0,219519367.0,192.69248933333333,"[9648, 53, 18]",207932.0,17.41,2016-10-28,5.9,3877.0,"Mystery, Thriller, Drama"
989,89500000.0,50000000.0,167194805.0,Central Intelligence,127440871.0,217194805.0,334.38961,"[28, 35, 9648]",302699.0,14.478,2016-06-17,6.3,3133.0,"Action, Comedy, Mystery"
990,152100000.0,20000000.0,188265198.0,Me Before You,56245075.0,208265198.0,941.32599,"[18, 10749]",296096.0,16.917,2016-06-03,7.7,5939.0,"Drama, Romance"
991,143200000.0,60000000.0,135194085.0,London Has Fallen,62524260.0,195194085.0,225.32347499999997,"[28, 53]",267860.0,15.287,2016-03-04,5.9,2591.0,"Action, Thriller"
992,102800000.0,47000000.0,156127894.0,Arrival,100546139.0,203127894.0,332.1870085106383,"[18, 878, 9648]",329865.0,25.442,2016-11-11,7.4,10387.0,"Drama, Science Fiction, Mystery"
993,70700000.0,20000000.0,160998716.0,Bad Moms,113257297.0,180998716.0,804.9935800000001,[35],376659.0,14.332,2016-07-29,6.5,2600.0,Comedy
994,110700000.0,70000000.0,113353431.0,Storks,72679278.0,183353431.0,161.93347285714285,"[12, 16, 35, 10751]",332210.0,12.101,2016-09-23,6.5,1308.0,"Adventure, Animation, Comedy, Family"
995,127900000.0,140000000.0,59646680.0,The BFG,55483770.0,199646680.0,42.60477142857143,"[12, 10751, 14]",267935.0,20.08,2016-07-01,6.2,1916.0,"Adventure, Family, Fantasy"
997,108100000.0,40000000.0,128904682.0,Hacksaw Ridge,67209615.0,168904682.0,322.261705,"[18, 36, 10752]",324786.0,24.074,2016-11-04,8.1,6608.0,"Drama, History, War"
998,103400000.0,60000000.0,99946489.0,Jack Reacher: Never Go Back,58697076.0,159946489.0,166.57748166666667,"[28, 53]",343611.0,17.085,2016-10-21,5.6,2831.0,"Action, Thriller"
999,68900000.0,40000000.0,112962083.0,The Accountant,86260045.0,152962083.0,282.4052075,"[80, 53, 18]",302946.0,13.81,2016-10-14,6.9,3407.0,"Crime, Thriller, Drama"
1000,119500000.0,140000000.0,-1163244.0,Gods of Egypt,31153464.0,138836756.0,-0.8308885714285714,"[28, 12, 14, 878]",205584.0,18.517,2016-02-26,5.4,2353.0,"Action, Adventure, Fantasy, Science Fiction"
1001,81600000.0,5000000.0,143806510.0,Lights Out,67268835.0,148806510.0,2876.1302,"[53, 9648, 27]",345911.0,12.408,2016-07-22,6.3,2220.0,"Thriller, Mystery, Horror"
1002,43000000.0,19000000.0,122344255.0,Sausage Party,97670358.0,141344255.0,643.9171315789474,"[12, 16, 35, 14]",223702.0,15.232,2016-08-12,5.6,4237.0,"Adventure, Animation, Comedy, Fantasy"
1003,88600000.0,12000000.0,137570720.0,Lion,51739495.0,149570720.0,1146.4226666666666,[18],334543.0,17.216,2016-11-25,8.1,3833.0,Drama
1004,104500000.0,40000000.0,69738840.0,Mechanic: Resurrection,21218403.0,109738840.0,174.3471,"[28, 80, 53]",278924.0,16.302,2016-08-26,5.6,1929.0,"Action, Crime, Thriller"
1005,33400000.0,40000000.0,84827316.0,Ride Along 2,90862685.0,124827316.0,212.06829,"[28, 35]",323675.0,12.977,2016-01-15,6.2,939.0,"Action, Comedy"
1006,60400000.0,156000000.0,-33396176.0,Deepwater Horizon,61433527.0,122603824.0,-21.40780512820513,"[18, 28]",296524.0,13.685,2016-09-30,6.7,2606.0,"Drama, Action"
1007,79400000.0,106000000.0,13266661.0,Allied,40098064.0,119266661.0,12.515717924528303,"[28, 18, 10752, 10749, 53]",369885.0,19.611,2016-11-23,6.7,2765.0,"Action, Drama, War, Romance, Thriller"
1008,64000000.0,13000000.0,105763442.0,The Shallows,55121623.0,118763442.0,813.5649384615384,"[27, 18, 53]",332567.0,14.091,2016-06-24,6.3,3037.0,"Horror, Drama, Thriller"
1009,39400000.0,10000000.0,108514727.0,The Purge: Election Year,79042440.0,118514727.0,1085.14727,"[28, 27, 53]",316727.0,18.975,2016-07-01,6.3,2900.0,"Action, Horror, Thriller"
1010,57800000.0,38000000.0,79425156.0,Why Him?,60323786.0,117425156.0,209.01356842105264,[35],356305.0,15.044,2016-12-23,6.2,2494.0,Comedy
1011,59700000.0,45000000.0,46323299.0,Office Christmas Party,54767494.0,91323299.0,102.94066444444445,[35],384682.0,10.729,2016-12-09,5.6,1191.0,Comedy
1012,38100000.0,5000000.0,103286422.0,10 Cloverfield Lane,72082999.0,108286422.0,2065.7284400000003,"[53, 878, 18]",333371.0,17.892,2016-03-11,6.9,4629.0,"Thriller, Science Fiction, Drama"
1013,75000000.0,38000000.0,73336398.0,The 5th Wave,34912982.0,111336398.0,192.99052105263158,"[12, 878]",299687.0,12.967,2016-01-15,5.8,3657.0,"Adventure, Science Fiction"
1014,52600000.0,35000000.0,73757621.0,Neighbors 2: Sorority Rising,55340730.0,108757621.0,210.73605999999998,[35],325133.0,17.662,2016-05-20,5.7,2829.0,Comedy
1015,96200000.0,77500000.0,24528919.0,The Little Prince,1311213.0,102028919.0,31.650218064516128,"[12, 16, 14, 10751]",309809.0,8.512,2016-08-05,7.6,1493.0,"Adventure, Animation, Fantasy, Family"
1016,58500000.0,11500000.0,93578449.0,Dirty Grandpa,35593113.0,105078449.0,813.7256434782608,[35],291870.0,11.432,2016-01-22,5.8,2667.0,Comedy
1017,52300000.0,27000000.0,66466095.0,Money Monster,41012075.0,93466095.0,246.1707222222222,"[53, 18]",303858.0,11.134,2016-05-13,6.4,1859.0,"Thriller, Drama"
1018,29200000.0,18000000.0,74096558.0,My Big Fat Greek Wedding 2,59689605.0,92096558.0,411.6475444444444,"[10749, 35, 10751]",302688.0,6.714,2016-03-25,5.8,593.0,"Romance, Comedy, Family"
1019,57500000.0,36000000.0,49309093.0,Collateral Beauty,31016021.0,85309093.0,136.96970277777777,"[18, 10749]",345920.0,12.857,2016-12-16,7.2,3270.0,"Drama, Romance"
1021,43200000.0,50000000.0,36234503.0,War Dogs,43034523.0,86234503.0,72.46900600000001,"[35, 80, 18]",308266.0,10.654,2016-08-19,6.8,2387.0,"Comedy, Crime, Drama"
1022,46700000.0,20000000.0,50652284.0,Nerve,38583626.0,70652284.0,253.26142,"[35, 18]",455240.0,0.6,2011-12-07,10.0,1.0,"Comedy, Drama"
1023,46700000.0,20000000.0,50652284.0,Nerve,38583626.0,70652284.0,253.26142,"[9648, 12, 80]",328387.0,14.508,2016-07-27,7.1,4590.0,"Mystery, Adventure, Crime"
1024,46600000.0,9000000.0,72831866.0,Ouija: Origin of Evil,35144505.0,81831866.0,809.2429555555557,"[27, 53]",335796.0,11.823,2016-10-21,6.0,1416.0,"Horror, Thriller"
1025,31300000.0,8500000.0,69233867.0,Manchester by the Sea,47695371.0,77733867.0,814.5160823529412,[18],334541.0,16.638,2016-11-18,7.5,3176.0,Drama
1026,15600000.0,29000000.0,49652207.0,The Boss,63077560.0,78652207.0,171.21450689655174,[35],323676.0,11.442,2016-04-08,5.8,822.0,Comedy
1027,31100000.0,33000000.0,42898100.0,Mike and Dave Need Wedding Dates,46009673.0,75898100.0,129.99424242424243,[35],316023.0,11.676,2016-07-08,6.0,1552.0,Comedy
1028,12200000.0,13000000.0,60798736.0,Miracles from Heaven,61705123.0,73798736.0,467.68258461538466,[18],339984.0,10.078,2016-03-18,7.1,478.0,Drama
1029,21900000.0,55000000.0,22548122.0,Kubo and the Two Strings,48023088.0,77548122.0,40.99658545454545,"[16, 12, 10751]",313297.0,13.847,2016-08-19,7.7,2029.0,"Animation, Adventure, Family"
1030,16600000.0,50000000.0,19411370.0,13 Hours: The Secret Soldiers of Benghazi,52853219.0,69411370.0,38.82274,"[28, 18, 36, 53, 10752]",300671.0,21.486,2016-01-15,7.0,1573.0,"Action, Drama, History, Thriller, War"
1031,6700000.0,24000000.0,40282881.0,Fences,57682904.0,64282881.0,167.8453375,[18],393457.0,12.753,2016-12-16,6.8,1465.0,Drama
1032,33100000.0,22000000.0,42160680.0,"Hail, Caesar!",30080225.0,64160680.0,191.63945454545456,"[35, 18, 9648]",270487.0,12.312,2016-02-05,5.9,2328.0,"Comedy, Drama, Mystery"
1033,26500000.0,50000000.0,9596747.0,The Nice Guys,36261763.0,59596747.0,19.193494,"[35, 80, 9648]",290250.0,13.743,2016-05-20,7.1,4272.0,"Comedy, Crime, Mystery"
1034,27900000.0,50000000.0,5348693.0,Zoolander 2,28848693.0,55348693.0,10.697386,[35],329833.0,12.997,2016-02-12,4.7,1374.0,Comedy
1035,1000000.0,20000000.0,34404202.0,Barbershop: The Next Cut,54030051.0,54404202.0,172.02101000000002,[35],326423.0,12.846,2016-04-15,6.0,248.0,Comedy
1036,24500000.0,70000000.0,-20747239.0,The Finest Hours,27569558.0,49252761.0,-29.638912857142856,"[28, 18, 36, 53]",300673.0,12.673,2016-01-29,6.4,943.0,"Action, Drama, History, Thriller"
1037,18700000.0,40000000.0,12837989.0,Patriots Day,31886361.0,52837989.0,32.094972500000004,"[28, 18, 53, 80, 36]",388399.0,15.435,2016-12-21,6.9,1337.0,"Action, Drama, Thriller, Crime, History"
1038,21500000.0,29000000.0,27000339.0,Florence Foster Jenkins,27383770.0,56000339.0,93.1046172413793,"[35, 18]",315664.0,8.453,2016-08-12,6.7,849.0,"Comedy, Drama"
1039,43600000.0,43000000.0,3414530.0,A Monster Calls,3740823.0,46414530.0,7.940767441860465,"[18, 14]",258230.0,11.128,2016-12-23,7.1,1918.0,"Drama, Fantasy"
1040,30400000.0,23000000.0,22060480.0,Eddie the Eagle,15789389.0,45060480.0,95.91513043478261,"[35, 18, 36, 12]",319888.0,11.483,2016-02-26,7.2,1190.0,"Comedy, Drama, History, Adventure"
1041,9200000.0,20000000.0,26255763.0,Risen,36880033.0,46255763.0,131.278815,"[18, 36]",335778.0,10.089,2016-02-18,5.8,433.0,"Drama, History"
1042,24400000.0,10000000.0,28985577.0,Blair Witch,20777061.0,38985577.0,289.85577,"[53, 27]",351211.0,9.772,2016-09-16,5.0,1094.0,"Thriller, Horror"
1043,422000.0,17000000.0,25493506.0,Almost Christmas,42065185.0,42493506.0,149.96179999999998,"[35, 18]",340402.0,6.532,2016-11-11,5.6,245.0,"Comedy, Drama"
1044,15300000.0,3500000.0,36954520.0,The Witch,25138705.0,40454520.0,1055.8434285714286,"[9648, 27]",310131.0,13.493,2016-02-19,6.6,2931.0,"Mystery, Horror"
1045,10900000.0,12000000.0,25584304.0,Hell or High Water,27007844.0,37584304.0,213.20253333333335,"[80, 18, 53, 37]",338766.0,15.749,2016-08-12,7.3,2468.0,"Crime, Drama, Thriller, Western"
1046,11000000.0,10000000.0,30749230.0,The Forest,26594261.0,40749230.0,307.4923,"[27, 53]",116514.0,1.125,2011-04-14,2.5,1.0,"Horror, Thriller"
1047,11000000.0,10000000.0,30749230.0,The Forest,26594261.0,40749230.0,307.4923,"[27, 53, 9648]",329440.0,10.069,2016-01-08,5.0,957.0,"Horror, Thriller, Mystery"
1048,11000000.0,10000000.0,30749230.0,The Forest,26594261.0,40749230.0,307.4923,"[18, 27, 14]",386835.0,1.255,2016-03-09,5.9,15.0,"Drama, Horror, Fantasy"
1049,15700000.0,50000000.0,-14619082.0,Snowden,21587519.0,35380918.0,-29.238164,"[18, 36, 80, 53]",302401.0,13.703,2016-09-16,7.1,2427.0,"Drama, History, Crime, Thriller"
1050,911000.0,10000000.0,20768449.0,When the Bough Breaks,29747603.0,30768449.0,207.68449,"[9648, 18, 27]",335791.0,8.062,2016-09-09,5.3,150.0,"Mystery, Drama, Horror"
1051,19600000.0,22500000.0,9898681.0,Nocturnal Animals,10663357.0,32398681.0,43.99413777777777,"[18, 53]",340666.0,16.19,2016-11-18,7.4,4192.0,"Drama, Thriller"
1052,13400000.0,20000000.0,2281732.0,The Light Between Oceans,12545979.0,22281732.0,11.40866,"[18, 10749]",283552.0,29.887,2016-09-02,7.1,831.0,"Drama, Romance"
1054,4200000.0,50000000.0,-26762748.0,Free State of Jones,20810036.0,23237252.0,-53.525496,"[28, 18, 36, 10752]",316152.0,8.574,2016-06-24,6.6,787.0,"Action, Drama, History, War"
1055,3300000.0,8500000.0,14811293.0,Middle School: The Worst Years of My Life,20007149.0,23311293.0,174.25050588235294,"[10751, 35]",369883.0,8.479,2016-10-07,7.0,190.0,"Family, Comedy"
1056,10500000.0,20000000.0,5943792.0,Triple 9,12639297.0,25943792.0,29.71896,"[28, 53, 9648]",146198.0,13.334,2016-02-26,5.8,1258.0,"Action, Thriller, Mystery"
1057,2267413.0,35000000.0,-9649253.0,Whiskey Tango Foxtrot,23083334.0,25350747.0,-27.569294285714285,"[10752, 35]",279641.0,8.564,2016-03-04,6.2,596.0,"War, Comedy"
1058,10500000.0,5000000.0,17113075.0,Fifty Shades of Black,11686940.0,22113075.0,342.2615,"[10749, 35]",351819.0,8.784,2016-01-29,4.4,677.0,"Romance, Comedy"
1059,96288.0,15000000.0,5688141.0,Keanu,20591853.0,20688141.0,37.920939999999995,"[28, 35]",342521.0,8.952,2016-04-29,6.0,644.0,"Action, Comedy"
1060,4400000.0,9000000.0,10096003.0,The Edge of Seventeen,14431633.0,19096003.0,112.17781111111111,"[35, 18]",376660.0,11.546,2016-11-18,7.2,2224.0,"Comedy, Drama"
1061,16698206.0,13000000.0,22402802.0,Eye in the Sky,18704596.0,35402802.0,172.32924615384616,"[18, 53, 10752]",333352.0,10.219,2016-03-11,7.1,850.0,"Drama, Thriller, War"
1062,17600000.0,20000000.0,-4175626.0,Regression,55039.0,15824374.0,-20.87813,"[27, 9648, 53, 80]",241257.0,10.713,2016-02-05,5.5,1065.0,"Horror, Mystery, Thriller, Crime"
1063,13473161.0,18000000.0,12535660.0,Norm of the North,17062499.0,30535660.0,69.64255555555555,"[12, 16, 35, 10751]",276905.0,9.325,2016-01-15,4.2,192.0,"Adventure, Animation, Comedy, Family"
