,foreign_gross,production_budget,net_profit,movie_title,domestic_gross,world_wide_gross_Profit,ROI
6621,29771603.0,5000000.0,59240813.0,Monster,34469210.0,64240813.0,1184.81626
6622,0.0,5000000.0,23200000.0,"20,000 Leagues Under the Sea",28200000.0,28200000.0,463.99999999999994
6623,0.0,200000.0,7800000.0,"20,000 Leagues Under the Sea",8000000.0,8000000.0,3900.0
6624,0.0,5000000.0,21010864.0,The Elephant Man,26010864.0,26010864.0,420.21727999999996
6625,14178229.0,5000000.0,34723096.0,Memento,25544867.0,39723096.0,694.46192
6626,5528579.0,5000000.0,24960051.0,The Strangers: Prey at Night,24431472.0,29960051.0,499.20102
6627,3194178.0,5000000.0,22342246.0,Clerks II,24148068.0,27342246.0,446.84492
6628,0.0,5000000.0,18047939.0,The Players Club,23047939.0,23047939.0,360.95878
6629,87258482.0,5000000.0,104253745.0,Billy Elliot,21995263.0,109253745.0,2085.0749
6630,5351120.0,5000000.0,21853810.0,The Way Way Back,21502690.0,26853810.0,437.07620000000003
6631,20601751.0,5000000.0,36824066.0,"As Above, So Below",21222315.0,41824066.0,736.4813200000001
6632,2778217.0,5000000.0,18551286.0,Godâs Not Dead 2,20773069.0,23551286.0,371.02572
6633,544285.0,5000000.0,16277770.0,The Apostle,20733485.0,21277770.0,325.5554
6634,0.0,5000000.0,15659423.0,The Man From Snowy River,20659423.0,20659423.0,313.18845999999996
6635,0.0,5000000.0,14438638.0,House Party 2,19438638.0,19438638.0,288.77276
6636,0.0,5000000.0,14421271.0,Doug's 1st Movie,19421271.0,19421271.0,288.42542
6637,4630581.0,5000000.0,18745772.0,Race,19115191.0,23745772.0,374.91544
6638,6000000.0,5000000.0,20032000.0,Mommie Dearest,19032000.0,25032000.0,400.64000000000004
6639,0.0,5000000.0,12768757.0,Halloween 4: The Return of Michael Myers,17768757.0,17768757.0,255.37514
6640,0.0,5000000.0,11017403.0,O (Othello),16017403.0,16017403.0,220.34805999999998
6641,0.0,5000000.0,10126948.0,Halloween: The Curse of Michael Myers,15126948.0,15126948.0,202.53896
6642,0.0,5000000.0,10000000.0,The Egyptian,15000000.0,15000000.0,200.0
6643,0.0,5000000.0,9843425.0,Eve's Bayou,14843425.0,14843425.0,196.8685
6644,5000000.0,5000000.0,14600000.0,Nighthawks,14600000.0,19600000.0,292.0
6645,0.0,5000000.0,9343976.0,Friday the 13th Part VIII: Jason Takes Manhattan,14343976.0,14343976.0,186.87952
6646,5735086.0,5000000.0,14720203.0,It Comes at Night,13985117.0,19720203.0,294.40406
6647,20000000.0,5000000.0,28649881.0,Y Tu MamÃ¡ TambiÃ©n,13649881.0,33649881.0,572.99762
6648,16789511.0,5000000.0,25332385.0,Shaun of the Dead,13542874.0,30332385.0,506.6477
6649,1875845.0,5000000.0,10318257.0,The Haunting of Molly Hartley,13442412.0,15318257.0,206.36514
6650,0.0,5000000.0,8099931.0,Hillaryâs America: The Secret History of the Democratic Party,13099931.0,13099931.0,161.99862000000002
6651,0.0,5000000.0,7961389.0,Lone Star,12961389.0,12961389.0,159.22778
6652,0.0,5000000.0,7947763.0,April Fool's Day,12947763.0,12947763.0,158.95526
6653,0.0,5000000.0,7592907.0,Diner,12592907.0,12592907.0,151.85814
6654,0.0,5000000.0,7232628.0,Lone Wolf McQuade,12232628.0,12232628.0,144.65256
6655,5266779.0,5000000.0,12329337.0,Sunshine Cleaning,12062558.0,17329337.0,246.58674
6656,17403.0,5000000.0,6017403.0,A Farewell To Arms,11000000.0,11017403.0,120.34806
6657,14961.0,5000000.0,6014961.0,Solomon and Sheba,11000000.0,11014961.0,120.29921999999999
6658,0.0,5000000.0,5751126.0,The Beastmaster,10751126.0,10751126.0,115.02252
6659,160167.0,5000000.0,5732909.0,Not Easily Broken,10572742.0,10732909.0,114.65818000000002
6660,107634.0,5000000.0,5537341.0,Momsâ Night Out,10429707.0,10537341.0,110.74682
6661,1626122.0,5000000.0,6792942.0,The Belko Experiment,10166820.0,11792942.0,135.85884
6662,7000000.0,5000000.0,11628751.0,Digimon: The Movie,9628751.0,16628751.0,232.57502
6663,1320391.0,5000000.0,5206551.0,Saved!,8886160.0,10206551.0,104.13102
6664,17453869.0,5000000.0,20913869.0,Les invasions barbares,8460000.0,25913869.0,418.27738
6665,0.0,5000000.0,3000000.0,Robin and Marian,8000000.0,8000000.0,60.0
6666,0.0,5000000.0,2100000.0,Force 10 from Navarone,7100000.0,7100000.0,42.0
6667,0.0,5000000.0,1755271.0,The Forsaken,6755271.0,6755271.0,35.105419999999995
6668,301409.0,5000000.0,1653715.0,Fahrenheit 11/9,6352306.0,6653715.0,33.0743
6669,0.0,5000000.0,1157157.0,UHF,6157157.0,6157157.0,23.143140000000002
6670,500000.0,5000000.0,1590172.0,Grandmaâs Boy,6090172.0,6590172.0,31.80344
6671,0.0,5000000.0,502773.0,Slums of Beverly Hills,5502773.0,5502773.0,10.05546
6672,56917.0,5000000.0,378425.0,Once Upon a Time in the West,5321508.0,5378425.0,7.5685
6673,167353.0,5000000.0,476060.0,Made,5308707.0,5476060.0,9.5212
6674,35100000.0,5000000.0,35311842.0,La mala educaciÃ³n,5211842.0,40311842.0,706.23684
6675,5665910.0,5000000.0,5676073.0,Moon,5010163.0,10676073.0,113.52146
6676,0.0,5000000.0,-183858.0,90 Minutes in Heaven,4816142.0,4816142.0,-3.67716
6677,75512.0,5000000.0,-585247.0,Keeping Up with the Steins,4339241.0,4414753.0,-11.70494
6678,3644550.0,5000000.0,2951247.0,The Sweet Hereafter,4306697.0,7951247.0,59.02494
6679,737283.0,5000000.0,-184110.0,Bottle Shock,4078607.0,4815890.0,-3.6822
6680,42308874.0,5000000.0,41263525.0,Des Hommes et Des Dieux,3954651.0,46263525.0,825.2705000000001
6681,0.0,5000000.0,-1292417.0,Jekyll and Hyde... Together Again,3707583.0,3707583.0,-25.848339999999997
6682,114697.0,5000000.0,-1812698.0,Thoroughbreds,3072605.0,3187302.0,-36.25396
6683,2392034.0,5000000.0,438120.0,Heavenly Creatures,3046086.0,5438120.0,8.7624
6684,0.0,5000000.0,-2919307.0,Zero Effect,2080693.0,2080693.0,-58.38614
6685,0.0,5000000.0,-3473303.0,A Midnight Clear,1526697.0,1526697.0,-69.46606
6686,7573353.0,5000000.0,3655397.0,The Machinist,1082044.0,8655397.0,73.10794
6687,0.0,5000000.0,-3949139.0,Light Sleeper,1050861.0,1050861.0,-78.98277999999999
6688,46878.0,5000000.0,-4010681.0,American Teen,942441.0,989319.0,-80.21361999999999
6689,0.0,5000000.0,-4148310.0,Atlas Shrugged: Who Is John Galt?,851690.0,851690.0,-82.9662
6690,151132.0,5000000.0,-4105970.0,Party Monster,742898.0,894030.0,-82.1194
6691,229494.0,5000000.0,-4351817.0,The Oh in Ohio,418689.0,648183.0,-87.03634
6692,0.0,5000000.0,-4592512.0,Bottle Rocket,407488.0,407488.0,-91.85024
6693,0.0,5000000.0,-4646520.0,Albino Alligator,353480.0,353480.0,-92.9304
6694,586163.0,5000000.0,-4072926.0,Jimi: All is By My Side,340911.0,927074.0,-81.45852000000001
6695,1774579.0,5000000.0,-2984996.0,"Gandhi, My Father",240425.0,2015004.0,-59.69991999999999
6696,103290.0,5000000.0,-4667880.0,Standard Operating Procedure,228830.0,332120.0,-93.35759999999999
6697,5252955.0,5000000.0,476793.0,Tucker & Dale vs. Evil,223838.0,5476793.0,9.53586
6698,0.0,5000000.0,-4856727.0,No Looking Back,143273.0,143273.0,-97.13454
6699,9106.0,5000000.0,-4856342.0,Cop Car,134552.0,143658.0,-97.12684
6700,0.0,5000000.0,-4878984.0,Tycoon,121016.0,121016.0,-97.57968
6701,0.0,5000000.0,-4900853.0,Desert Blue,99147.0,99147.0,-98.01706
6702,12027.0,5000000.0,-4903240.0,Decoys,84733.0,96760.0,-98.06479999999999
6703,0.0,5000000.0,-4932495.0,Stuck,67505.0,67505.0,-98.6499
6704,795937.0,5000000.0,-4138675.0,Redacted,65388.0,861325.0,-82.7735
6705,66686.0,5000000.0,-4916644.0,Fascination,16670.0,83356.0,-98.33288
6706,0.0,5000000.0,-4991703.0,Grace,8297.0,8297.0,-99.83406000000001
6707,0.0,5000000.0,-4992444.0,Area 51,7556.0,7556.0,-99.84888
6727,6557756.0,4900000.0,2274984.0,Obsluhoval jsem anglickÃ©ho krÃ¡le,617228.0,7174984.0,46.42824489795918
6728,6828388.0,4900000.0,2024321.0,The Awakening,95933.0,6924321.0,41.312673469387754
6729,0.0,4900000.0,-4884802.0,All Hat,15198.0,15198.0,-99.68983673469388
6730,9699584.0,4833610.0,29341390.0,Sling Blade,24475416.0,34175000.0,607.0284942310199
6731,34914637.0,4800000.0,77441110.0,Hostel,47326473.0,82241110.0,1613.3564583333332
6732,1808350.0,4750000.0,-1688237.0,Tristram Shandy: A Cock and Bull Story,1253413.0,3061763.0,-35.54183157894737
6733,0.0,4700000.0,3325872.0,The Texas Chainsaw Massacre 2,8025872.0,8025872.0,70.7632340425532
6734,0.0,4700000.0,-2994861.0,Lady in White,1705139.0,1705139.0,-63.72044680851063
6735,0.0,4700000.0,-4460038.0,Driving Lessons,239962.0,239962.0,-94.89442553191489
6738,3000000.0,4638783.0,6361217.0,Pat Garrett and Billy the Kid,8000000.0,11000000.0,137.13116134123973
6739,0.0,4600000.0,-1120698.0,Camping Sauvage,3479302.0,3479302.0,-24.363
6740,33947110.0,4600000.0,32151984.0,Barfi,2804874.0,36751984.0,698.9561739130435
6741,1758478.0,4600000.0,-1500631.0,Dear Frankie,1340891.0,3099369.0,-32.62241304347826
6742,4171367.0,4600000.0,280143.0,The Assassination of Richard Nixon,708776.0,4880143.0,6.090065217391304
6743,8747474.0,4600000.0,4661711.0,Le nom des gens,514237.0,9261711.0,101.34154347826087
6744,534388.0,4600000.0,-3631195.0,Savage Grace,434417.0,968805.0,-78.93902173913044
6745,731039.0,4600000.0,-3868233.0,Out of the Blue,728.0,731767.0,-84.09202173913044
6746,0.0,4500000.0,76698894.0,Police Academy,81198894.0,81198894.0,1704.4198666666666
6747,190194977.0,4500000.0,238395809.0,Four Weddings and a Funeral,52700832.0,242895809.0,5297.6846444444445
6748,0.0,4500000.0,43423795.0,The Blue Lagoon,47923795.0,47923795.0,964.9732222222223
6749,0.0,4500000.0,22592880.0,Fast Times at Ridgemont High,27092880.0,27092880.0,502.064
6750,0.0,4500000.0,8917292.0,Secrets & Lies,13417292.0,13417292.0,198.16204444444446
6751,12259895.0,4500000.0,20844490.0,25th Hour,13084595.0,25344490.0,463.2108888888889
6752,0.0,4500000.0,6109321.0,After Hours,10609321.0,10609321.0,135.7626888888889
6753,0.0,4500000.0,5900000.0,Moby Dick,10400000.0,10400000.0,131.11111111111111
6754,8823556.0,4500000.0,13519834.0,The Lobster,9196278.0,18019834.0,300.44075555555554
6755,3209057.0,4500000.0,2511317.0,Bound,3802260.0,7011317.0,55.80704444444444
6756,3753751.0,4500000.0,2889233.0,Requiem for a Dream,3635482.0,7389233.0,64.20517777777778
6757,0.0,4500000.0,-1000000.0,State Fair,3500000.0,3500000.0,-22.22222222222222
6758,10125597.0,4500000.0,7747682.0,LÃ¥t den rÃ¤tte komma in,2122085.0,12247682.0,172.1707111111111
6759,3741076.0,4500000.0,928387.0,Tango,1687311.0,5428387.0,20.63082222222222
6760,0.0,4500000.0,-3000000.0,Salvador,1500000.0,1500000.0,-66.66666666666666
6761,6030871.0,4500000.0,3010877.0,Donnie Darko,1480006.0,7510877.0,66.90837777777779
6762,7929739.0,4500000.0,4830465.0,Salvando al Soldado Perez,1400726.0,9330465.0,107.34366666666666
6763,0.0,4500000.0,-3786587.0,Karakter,713413.0,713413.0,-84.14637777777779
6764,1696754.0,4500000.0,-2095361.0,Nannerl la soeur de Mozart,707885.0,2404639.0,-46.56357777777777
6765,612408.0,4500000.0,-3477351.0,Spun,410241.0,1022649.0,-77.27446666666667
6766,23260204.0,4500000.0,18971871.0,Chinjeolhan geumjassi,211667.0,23471871.0,421.5971333333333
6767,4375327.0,4500000.0,56982.0,Lilja 4-ever,181655.0,4556982.0,1.2662666666666667
6768,0.0,4500000.0,-4407277.0,Mean Machine,92723.0,92723.0,-97.93948888888889
6769,0.0,4500000.0,-4448043.0,Fong juk,51957.0,51957.0,-98.84540000000001
6770,0.0,4500000.0,-4467039.0,Spoken Word,32961.0,32961.0,-99.26753333333333
6776,16354.0,4400000.0,104597629.0,One Flew Over the Cuckoo's Nest,108981275.0,108997629.0,2377.218840909091
6777,0.0,4400000.0,31745695.0,Silent Movie,36145695.0,36145695.0,721.4930681818182
6780,18594934.0,4300000.0,35074600.0,Whale Rider,20779666.0,39374600.0,815.6883720930233
6781,3212299.0,4300000.0,5858355.0,Sexy Beast,6946056.0,10158355.0,136.24081395348838
6782,9592054.0,4300000.0,5491282.0,Paa,199228.0,9791282.0,127.70423255813954
6783,10023533.0,4300000.0,5912403.0,Snabba Cash,188870.0,10212403.0,137.49774418604653
6784,0.0,4200000.0,1635247.0,Night of the Living Dead,5835247.0,5835247.0,38.934452380952386
6785,18000000.0,114000.0,29973064.0,Night of the Living Dead,12087064.0,30087064.0,26292.16140350877
6786,32411354.0,4200000.0,29713542.0,Nochnoy dozor,1502188.0,33913542.0,707.4652857142858
6789,0.0,4030000.0,-1487736.0,Love and Death on Long Island,2542264.0,2542264.0,-36.91652605459057
6790,0.0,4000000.0,105492484.0,Porky's,109492484.0,109492484.0,2637.3121
6791,0.0,4000000.0,58546695.0,The Crying Game,62546695.0,62546695.0,1463.667375
6792,72499844.0,4000000.0,113085297.0,Lost in Translation,44585453.0,117085297.0,2827.132425
6793,0.0,4000000.0,34251425.0,Annie Hall,38251425.0,38251425.0,856.285625
6794,0.0,4000000.0,32000000.0,The Greatest Show on Earth,36000000.0,36000000.0,800.0
6795,17816223.0,4000000.0,45800000.0,Leaving Las Vegas,31983777.0,49800000.0,1145.0
6796,12492541.0,4000000.0,39766463.0,Monster's Ball,31273922.0,43766463.0,994.1615750000001
6797,0.0,4000000.0,17750000.0,Exodus,21750000.0,21750000.0,443.75
6798,285946.0,4000000.0,16468305.0,Life of Brian,20182359.0,20468305.0,411.707625
6799,0.0,4000000.0,11000000.0,The Front Page,15000000.0,15000000.0,275.0
6800,0.0,4000000.0,10400000.0,Trapeze,14400000.0,14400000.0,260.0
6801,0.0,4000000.0,10237880.0,The Return of the Living Dead,14237880.0,14237880.0,255.947
6802,774.0,4000000.0,9000774.0,They Live,13000000.0,13000774.0,225.01935
6803,15608247.0,4000000.0,23786849.0,Saving Grace,12178602.0,27786849.0,594.671225
6804,228090.0,4000000.0,7972561.0,The Great Escape,11744471.0,11972561.0,199.314025
6805,0.0,4000000.0,6941801.0,What the #$'! Do We Know,10941801.0,10941801.0,173.545025
6806,29577545.0,4000000.0,36103262.0,Scoop,10525717.0,40103262.0,902.58155
6807,0.0,4000000.0,6097096.0,The Wash,10097096.0,10097096.0,152.42739999999998
6808,0.0,4000000.0,5821335.0,3 Strikes,9821335.0,9821335.0,145.533375
6809,9747791.0,4000000.0,15174817.0,The Visitor,9427026.0,19174817.0,379.37042499999995
6810,2839883.0,4000000.0,7131455.0,The Cooler,8291572.0,11131455.0,178.286375
6811,0.0,4000000.0,4200000.0,The Misfits,8200000.0,8200000.0,105.0
6812,2934600.0,4000000.0,6770993.0,The Night Listener,7836393.0,10770993.0,169.274825
6813,0.0,4000000.0,3555256.0,The Jerky Boys,7555256.0,7555256.0,88.8814
6814,72091046.0,4000000.0,75250193.0,El orfanato,7159147.0,79250193.0,1881.254825
6815,1296287.0,4000000.0,4302995.0,Bug,7006708.0,8302995.0,107.574875
6816,5273298.0,4000000.0,7799060.0,The Rules of Attraction,6525762.0,11799060.0,194.9765
6817,0.0,4000000.0,2000000.0,Topaz,6000000.0,6000000.0,50.0
6818,0.0,4000000.0,630045.0,Let's Go to Prison,4630045.0,4630045.0,15.751124999999998
6819,0.0,4000000.0,301000.0,Four Rooms,4301000.0,4301000.0,7.5249999999999995
6820,5367219.0,4000000.0,5413956.0,Secretary,4046737.0,9413956.0,135.3489
6821,0.0,4000000.0,-183406.0,The Real Cancun,3816594.0,3816594.0,-4.5851500000000005
6822,0.0,4000000.0,-531428.0,Talk Radio,3468572.0,3468572.0,-13.2857
6823,0.0,4000000.0,-1077012.0,Waiting for Guffman,2922988.0,2922988.0,-26.925300000000004
6824,0.0,4000000.0,-1206224.0,Love Stinks,2793776.0,2793776.0,-30.1556
6825,1432113.0,4000000.0,-141036.0,You Kill Me,2426851.0,3858964.0,-3.5259
6826,590518.0,4000000.0,-2080803.0,Thumbsucker,1328679.0,1919197.0,-52.020075
6827,108654.0,4000000.0,-3026387.0,MirrorMask,864959.0,973613.0,-75.65967500000001
6828,0.0,4000000.0,-3200000.0,The Barbarians,800000.0,800000.0,-80.0
6829,2064426.0,4000000.0,-1334678.0,The Signal,600896.0,2665322.0,-33.36695
6830,155149.0,50000.0,356299.0,The Signal,251150.0,406299.0,712.5980000000001
6831,0.0,4000000.0,-3436289.0,Poolhall Junkies,563711.0,563711.0,-85.907225
6832,0.0,4000000.0,-3600207.0,The Loss of Sexual Innocence,399793.0,399793.0,-90.00517500000001
6833,0.0,4000000.0,-3626625.0,Joe,373375.0,373375.0,-90.665625
6834,0.0,4000000.0,-3645296.0,Prison,354704.0,354704.0,-91.1324
6835,0.0,4000000.0,-3697796.0,Shooting Fish,302204.0,302204.0,-92.44489999999999
6836,90000.0,4000000.0,-3615756.0,Adoration,294244.0,384244.0,-90.3939
6837,0.0,4000000.0,-3732028.0,Psycho Beach Party,267972.0,267972.0,-93.3007
6838,0.0,4000000.0,-3753695.0,Late Night,246305.0,246305.0,-93.842375
6839,0.0,4000000.0,-3814423.0,The Big Tease,185577.0,185577.0,-95.360575
6840,788111.0,4000000.0,-3046686.0,Polina danser sa vie,165203.0,953314.0,-76.16714999999999
6841,4700000.0,4000000.0,854356.0,"Guten Tag, Ramon",154356.0,4854356.0,21.3589
6842,0.0,4000000.0,-3853598.0,Mondays in the Sun,146402.0,146402.0,-96.33995
6843,38770714.0,4000000.0,34899792.0,Tau ming chong,129078.0,38899792.0,872.4947999999999
6844,0.0,4000000.0,-3879984.0,Trust,120016.0,120016.0,-96.9996
6845,0.0,4000000.0,-3924922.0,An Everlasting Piece,75078.0,75078.0,-98.12305
6846,0.0,4000000.0,-3935641.0,Among Giants,64359.0,64359.0,-98.391025
6847,0.0,4000000.0,-3965855.0,The Velocity of Gary,34145.0,34145.0,-99.14637499999999
6848,740058.0,4000000.0,-3239322.0,Praia do Futuro,20620.0,760678.0,-80.98305
6849,0.0,4000000.0,-3982361.0,Sonny,17639.0,17639.0,-99.559025
6850,0.0,4000000.0,-3987164.0,The Last Time I Committed Suicide,12836.0,12836.0,-99.6791
6851,0.0,4000000.0,-3995673.0,Inescapable,4327.0,4327.0,-99.891825
6866,191844722.0,3900000.0,386625192.0,Gone with the Wind,198680470.0,390525192.0,9913.466461538463
6867,0.0,3900000.0,24450000.0,A Man for All Seasons,28350000.0,28350000.0,626.9230769230769
6868,0.0,3900000.0,5100000.0,Ben-Hur: A Tale of the Christ,9000000.0,9000000.0,130.76923076923077
6869,0.0,3800000.0,19889877.0,Network,23689877.0,23689877.0,523.4178157894737
6870,0.0,3800000.0,-3758086.0,Down for Life,41914.0,41914.0,-98.897
6871,0.0,3800000.0,-3785127.0,Major Dundee,14873.0,14873.0,-99.60860526315788
6872,0.0,3800000.0,-3789847.0,Hevi reissu,10153.0,10153.0,-99.73281578947368
6874,0.0,3768785.0,4231215.0,Annie Get Your Gun,8000000.0,8000000.0,112.27000213596689
6875,638890.0,3750000.0,-2571825.0,Casa de Areia,539285.0,1178175.0,-68.582
6876,0.0,3750000.0,-3705538.0,Defendor,44462.0,44462.0,-98.81434666666667
6877,1500000.0,3716946.0,1283054.0,The Ballad of Cable Hogue,3500000.0,5000000.0,34.51903794136369
6878,0.0,3700000.0,-744000.0,The Pirate,2956000.0,2956000.0,-20.10810810810811
6879,10717702.0,3700000.0,9747998.0,The History Boys,2730296.0,13447998.0,263.4594054054054
6880,0.0,3600000.0,41185053.0,Midnight Cowboy,44785053.0,44785053.0,1144.02925
6881,0.0,3600000.0,-3279104.0,Billy: The Early Years of Billy Graham,320896.0,320896.0,-91.08622222222222
6883,0.0,3500000.0,79953539.0,Airplane!,83453539.0,83453539.0,2284.386828571429
6884,0.0,3500000.0,78100000.0,M*A*S*H,81600000.0,81600000.0,2231.428571428571
6885,215299261.0,3500000.0,257749383.0,The Full Monty,45950122.0,261249383.0,7364.268085714286
6886,0.0,3500000.0,24231527.0,Menace II Society,27731527.0,27731527.0,692.3293428571428
6887,469214.0,3500000.0,24436778.0,Friday,27467564.0,27936778.0,698.1936571428571
6888,990849.0,3500000.0,14995444.0,Empire,17504595.0,18495444.0,428.4412571428572
6889,0.0,3500000.0,12876066.0,Forever My Girl,16376066.0,16376066.0,367.88759999999996
6890,0.0,3500000.0,10500000.0,Creepshow 2,14000000.0,14000000.0,300.0
6891,7551.0,3500000.0,9507551.0,In Cold Blood,13000000.0,13007551.0,271.6443142857143
6892,0.0,3500000.0,9300000.0,The Nun's Story,12800000.0,12800000.0,265.7142857142857
6893,0.0,3500000.0,9100000.0,Frenzy,12600000.0,12600000.0,260.0
6894,0.0,3500000.0,8500000.0,Harper,12000000.0,12000000.0,242.85714285714283
6895,0.0,3500000.0,6817779.0,I Got the Hook-Up!,10317779.0,10317779.0,194.79368571428571
6896,4312474.0,3500000.0,10295053.0,She's the One,9482579.0,13795053.0,294.1443714285714
6897,0.0,3500000.0,4500000.0,Terror Train,8000000.0,8000000.0,128.57142857142858
6898,0.0,3500000.0,2951628.0,Gods and Monsters,6451628.0,6451628.0,84.33222857142857
6899,34136283.0,3500000.0,37027719.0,El secreto de sus ojos,6391436.0,40527719.0,1057.9348285714286
6900,3133.0,3500000.0,2426177.0,Evil Dead II,5923044.0,5926177.0,69.31934285714286
6901,426516.0,3500000.0,374772.0,First Reformed,3448256.0,3874772.0,10.707771428571428
6902,0.0,3500000.0,-206742.0,Pootie Tang,3293258.0,3293258.0,-5.906914285714286
6903,0.0,3500000.0,-2613590.0,La otra conquista,886410.0,886410.0,-74.67399999999999
6904,0.0,3500000.0,-2884184.0,The Bronze,615816.0,615816.0,-82.40525714285715
6905,5453194.0,3500000.0,2206638.0,Trolljegeren,253444.0,5706638.0,63.046800000000005
6906,0.0,3500000.0,-3278904.0,Ira and Abby,221096.0,221096.0,-93.68297142857142
6907,0.0,3500000.0,-3317305.0,The Masked Saint,182695.0,182695.0,-94.78014285714286
6908,6291.0,3500000.0,-3386217.0,Winter Passing,107492.0,113783.0,-96.74905714285714
6909,0.0,3500000.0,-3403207.0,D.E.B.S.,96793.0,96793.0,-97.23448571428571
6910,0.0,3500000.0,-3470767.0,Time to Choose,29233.0,29233.0,-99.16477142857143
6911,1369046.0,3500000.0,-2103605.0,Surveillance,27349.0,1396395.0,-60.102999999999994
6912,0.0,3500000.0,-3490129.0,Taxman,9871.0,9871.0,-99.71797142857143
6921,17622608.0,3450000.0,14859793.0,Jagten,687185.0,18309793.0,430.7186376811594
6923,55839136.0,3400000.0,129876359.0,La marche de l'empereur,77437223.0,133276359.0,3819.8929117647062
6924,0.0,3400000.0,27663038.0,High Anxiety,31063038.0,31063038.0,813.6187647058824
6925,1197712.0,3400000.0,724277.0,Choke,2926565.0,4124277.0,21.302264705882354
6926,0.0,3400000.0,-2906095.0,L\'incomparable mademoiselle C.,493905.0,493905.0,-85.47338235294117
6927,0.0,3400000.0,-3387364.0,August,12636.0,12636.0,-99.62835294117647
6930,4312100.0,3300000.0,9105473.0,Bella,8093373.0,12405473.0,275.9234242424243
6931,24495898.0,3300000.0,28759295.0,Cidade de Deus,7563397.0,32059295.0,871.4937878787879
6932,5318483.0,3300000.0,2122740.0,Human Traffic,104257.0,5422740.0,64.32545454545455
6933,0.0,3300000.0,-3280125.0,The Dead Girl,19875.0,19875.0,-99.39772727272728
6935,0.0,3250000.0,17355209.0,A Christmas Story,20605209.0,20605209.0,534.0064307692307
6936,0.0,3250000.0,3715361.0,Class of 1984,6965361.0,6965361.0,114.31880000000001
6937,30347257.0,3250000.0,30864067.0,Entre les murs,3766810.0,34114067.0,949.6636000000001
6938,0.0,3250000.0,-3242320.0,Dreaming of Joseph Lees,7680.0,7680.0,-99.76369230769231
6939,0.0,3200000.0,30195426.0,Rosemary's Baby,33395426.0,33395426.0,943.6070625
6940,792464.0,3200000.0,15085560.0,Sorry to Bother You,17493096.0,18285560.0,471.42375000000004
6941,0.0,3200000.0,4800000.0,The Man Who Shot Liberty Valance,8000000.0,8000000.0,150.0
6942,7911534.0,3200000.0,11241158.0,Maria Full of Grace,6529624.0,14441158.0,351.2861875
6943,551194.0,3200000.0,-365515.0,Adam,2283291.0,2834485.0,-11.42234375
6944,634741.0,3200000.0,-2509128.0,Feast,56131.0,690872.0,-78.41025
6945,4168908.0,3180000.0,7588908.0,Itâs a Wonderful Life,6600000.0,10768908.0,238.64490566037736
6946,55057186.0,3100000.0,68458971.0,Trainspotting,16501785.0,71558971.0,2208.3539032258063
6948,0.0,3000000.0,138600000.0,National Lampoon's Animal House,141600000.0,141600000.0,4620.0
6949,73800000.0,3000000.0,121900000.0,Goldfinger,51100000.0,124900000.0,4063.3333333333335
6950,68316.0,3000000.0,35236338.0,The Original Kings of Comedy,38168022.0,38236338.0,1174.5446
6951,0.0,3000000.0,30300000.0,The Bridge on the River Kwai,33300000.0,33300000.0,1010.0
6952,0.0,3000000.0,29653000.0,Coming Home,32653000.0,32653000.0,988.4333333333334
6953,30400000.0,3000000.0,52193251.0,Waking Ned Devine,24793251.0,55193251.0,1739.7750333333333
6954,3141713.0,3000000.0,24788649.0,Air Bud,24646936.0,27788649.0,826.2883
6955,36664469.0,3000000.0,55240487.0,Bowling for Columbine,21576018.0,58240487.0,1841.3495666666665
6956,0.0,3000000.0,18163999.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,21163999.0,21163999.0,605.4666333333333
6957,0.0,3000000.0,17966644.0,A Room with a View,20966644.0,20966644.0,598.8881333333334
6958,0.0,3000000.0,17123742.0,Love and Death,20123742.0,20123742.0,570.7914
6959,0.0,3000000.0,16472057.0,Friday the 13th Part VI: Jason Lives,19472057.0,19472057.0,549.0685666666667
6960,0.0,3000000.0,16184820.0,Martin Lawrence Live: RunTelDat,19184820.0,19184820.0,539.494
6961,6000000.0,3000000.0,21600000.0,The Apartment,18600000.0,24600000.0,720.0
6962,0.0,3000000.0,14570324.0,Cat on a Hot Tin Roof,17570324.0,17570324.0,485.67746666666665
6963,0.0,3000000.0,14489009.0,Beneath the Planet of the Apes,17489009.0,17489009.0,482.9669666666667
6964,51400000.0,3000000.0,65452128.0,Pokemon 3: The Movie,17052128.0,68452128.0,2181.7376
6965,0.0,3000000.0,12935068.0,Jason Goes to Hell: The Final Friday,15935068.0,15935068.0,431.16893333333337
6966,0.0,3000000.0,12000000.0,Spaced Invaders,15000000.0,15000000.0,400.0
6967,0.0,3000000.0,10200000.0,Family Plot,13200000.0,13200000.0,340.0
6968,0.0,3000000.0,10000000.0,Torn Curtain,13000000.0,13000000.0,333.33333333333337
6969,333329.0,3000000.0,9051924.0,Dave Chappelle's Block Party,11718595.0,12051924.0,301.7308
6970,0.0,3000000.0,8052713.0,Krush Groove,11052713.0,11052713.0,268.42376666666667
6971,0.0,3000000.0,7400000.0,Elmer Gantry,10400000.0,10400000.0,246.66666666666669
6972,145472.0,3000000.0,7172519.0,Next Day Air,10027047.0,10172519.0,239.08396666666664
6973,0.0,3000000.0,7000000.0,Judgment at Nuremberg,10000000.0,10000000.0,233.33333333333334
6974,0.0,3000000.0,6639390.0,Belly,9639390.0,9639390.0,221.31300000000002
